gutenberg_id,text,title
41360,,Elementary Forms
41360,Religious phenomena are naturally arranged in two fundamental,Elementary Forms
41360,"categories: beliefs and rites. The first are states of opinion, and",Elementary Forms
41360,consist in representations; the second are determined modes of action.,Elementary Forms
41360,Between these two classes of facts there is all the difference which,Elementary Forms
41360,separates thought from action.,Elementary Forms
41360,,Elementary Forms
41360,"The rites can be defined and distinguished from other human practices,",Elementary Forms
41360,"moral practices, for example, only by the special nature of their",Elementary Forms
41360,"object. A moral rule prescribes certain manners of acting to us, just as",Elementary Forms
41360,"a rite does, but which are addressed to a different class of objects. So",Elementary Forms
41360,"it is the object of the rite which must be characterized, if we are to",Elementary Forms
41360,characterize the rite itself. Now it is in the beliefs that the special,Elementary Forms
41360,nature of this object is expressed. It is possible to define the rite,Elementary Forms
41360,only after we have defined the belief.,Elementary Forms
41360,,Elementary Forms
41360,"All known religious beliefs, whether simple or complex, present one",Elementary Forms
41360,common characteristic: they presuppose a classification of all the,Elementary Forms
41360,"things, real and ideal, of which men think, into two classes or opposed",Elementary Forms
41360,"groups, generally designated by two distinct terms which are translated",Elementary Forms
41360,"well enough by the words _profane_ and _sacred_ (_profane_, _sacre_).",Elementary Forms
41360,"This division of the world into two domains, the one containing all that",Elementary Forms
41360,"is sacred, the other all that is profane, is the distinctive trait of",Elementary Forms
41360,"religious thought; the beliefs, myths, dogmas and legends are either",Elementary Forms
41360,representations or systems of representations which express the nature,Elementary Forms
41360,"of sacred things, the virtues and powers which are attributed to them,",Elementary Forms
41360,or their relations with each other and with profane things. But by,Elementary Forms
41360,sacred things one must not understand simply those personal beings which,Elementary Forms
41360,"are called gods or spirits; a rock, a tree, a spring, a pebble, a piece",Elementary Forms
41360,"of wood, a house, in a word, anything can be sacred. A rite can have",Elementary Forms
41360,"this character; in fact, the rite does not exist which does not have it",Elementary Forms
41360,"to a certain degree. There are words, expressions and formulae which can",Elementary Forms
41360,be pronounced only by the mouths of consecrated persons; there are,Elementary Forms
41360,gestures and movements which everybody cannot perform. If the Vedic,Elementary Forms
41360,"sacrifice has had such an efficacy that, according to mythology, it was",Elementary Forms
41360,"the creator of the gods, and not merely a means of winning their favour,",Elementary Forms
41360,it is because it possessed a virtue comparable to that of the most,Elementary Forms
41360,"sacred beings. The circle of sacred objects cannot be determined, then,",Elementary Forms
41360,"once for all. Its extent varies infinitely, according to the different",Elementary Forms
41360,"religions. That is how Buddhism is a religion: in default of gods, it",Elementary Forms
41360,"admits the existence of sacred things, namely, the four noble truths and",Elementary Forms
41360,the practices derived from them.[65],Elementary Forms
41360,,Elementary Forms
41360,Up to the present we have confined ourselves to enumerating a certain,Elementary Forms
41360,number of sacred things as examples: we must now show by what general,Elementary Forms
41360,characteristics they are to be distinguished from profane things.,Elementary Forms
41360,,Elementary Forms
41360,"One might be tempted, first of all, to define them by the place they are",Elementary Forms
41360,generally assigned in the hierarchy of things. They are naturally,Elementary Forms
41360,"considered superior in dignity and power to profane things, and",Elementary Forms
41360,"particularly to man, when he is only a man and has nothing sacred about",Elementary Forms
41360,him. One thinks of himself as occupying an inferior and dependent,Elementary Forms
41360,position in relation to them; and surely this conception is not without,Elementary Forms
41360,some truth. Only there is nothing in it which is really characteristic,Elementary Forms
41360,of the sacred. It is not enough that one thing be subordinated to,Elementary Forms
41360,another for the second to be sacred in regard to the first. Slaves are,Elementary Forms
41360,"inferior to their masters, subjects to their king, soldiers to their",Elementary Forms
41360,"leaders, the miser to his gold, the man ambitious for power to the hands",Elementary Forms
41360,which keep it from him; but if it is sometimes said of a man that he,Elementary Forms
41360,makes a religion of those beings or things whose eminent value and,Elementary Forms
41360,"superiority to himself he thus recognizes, it is clear that in any case",Elementary Forms
41360,"the word is taken in a metaphorical sense, and that there is nothing in",Elementary Forms
41360,these relations which is really religious.[66],Elementary Forms
41360,,Elementary Forms
41360,"On the other hand, it must not be lost to view that there are sacred",Elementary Forms
41360,"things of every degree, and that there are some in relation to which a",Elementary Forms
41360,man feels himself relatively at his ease. An amulet has a sacred,Elementary Forms
41360,"character, yet the respect which it inspires is nothing exceptional.",Elementary Forms
41360,"Even before his gods, a man is not always in such a marked state of",Elementary Forms
41360,inferiority; for it very frequently happens that he exercises a,Elementary Forms
41360,veritable physical constraint upon them to obtain what he desires. He,Elementary Forms
41360,"beats the fetich with which he is not contented, but only to reconcile",Elementary Forms
41360,"himself with it again, if in the end it shows itself more docile to the",Elementary Forms
41360,"wishes of its adorer.[67] To have rain, he throws stones into the spring",Elementary Forms
41360,or sacred lake where the god of rain is thought to reside; he believes,Elementary Forms
41360,that by this means he forces him to come out and show himself.[68],Elementary Forms
41360,"Moreover, if it is true that man depends upon his gods, this dependence",Elementary Forms
41360,is reciprocal. The gods also have need of man; without offerings and,Elementary Forms
41360,sacrifices they would die. We shall even have occasion to show that this,Elementary Forms
41360,dependence of the gods upon their worshippers is maintained even in the,Elementary Forms
41360,most idealistic religions.,Elementary Forms
41360,,Elementary Forms
41360,But if a purely hierarchic distinction is a criterium at once too,Elementary Forms
41360,"general and too imprecise, there is nothing left with which to",Elementary Forms
41360,characterize the sacred in its relation to the profane except their,Elementary Forms
41360,"heterogeneity. However, this heterogeneity is sufficient to characterize",Elementary Forms
41360,"this classification of things and to distinguish it from all others,",Elementary Forms
41360,because it is very particular: _it is absolute_. In all the history of,Elementary Forms
41360,human thought there exists no other example of two categories of things,Elementary Forms
41360,so profoundly differentiated or so radically opposed to one another. The,Elementary Forms
41360,traditional opposition of good and bad is nothing beside this; for the,Elementary Forms
41360,"good and the bad are only two opposed species of the same class, namely",Elementary Forms
41360,"morals, just as sickness and health are two different aspects of the",Elementary Forms
41360,"same order of facts, life, while the sacred and the profane have always",Elementary Forms
41360,"and everywhere been conceived by the human mind as two distinct classes,",Elementary Forms
41360,as two worlds between which there is nothing in common. The forces,Elementary Forms
41360,"which play in one are not simply those which are met with in the other,",Elementary Forms
41360,but a little stronger; they are of a different sort. In different,Elementary Forms
41360,"religions, this opposition has been conceived in different ways. Here,",Elementary Forms
41360,"to separate these two sorts of things, it has seemed sufficient to",Elementary Forms
41360,"localize them in different parts of the physical universe; there, the",Elementary Forms
41360,"first have been put into an ideal and transcendental world, while the",Elementary Forms
41360,material world is left in full possession of the others. But howsoever,Elementary Forms
41360,"much the forms of the contrast may vary,[69] the fact of the contrast is",Elementary Forms
41360,universal.,Elementary Forms
41360,,Elementary Forms
41360,This is not equivalent to saying that a being can never pass from one of,Elementary Forms
41360,these worlds into the other: but the manner in which this passage is,Elementary Forms
41360,"effected, when it does take place, puts into relief the essential",Elementary Forms
41360,"duality of the two kingdoms. In fact, it implies a veritable",Elementary Forms
41360,"metamorphosis. This is notably demonstrated by the initiation rites,",Elementary Forms
41360,such as they are practised by a multitude of peoples. This initiation is,Elementary Forms
41360,a long series of ceremonies with the object of introducing the young man,Elementary Forms
41360,"into the religious life: for the first time, he leaves the purely",Elementary Forms
41360,"profane world where he passed his first infancy, and enters into the",Elementary Forms
41360,"world of sacred things. Now this change of state is thought of, not as a",Elementary Forms
41360,"simple and regular development of pre-existent germs, but as a",Elementary Forms
41360,transformation _totius substantiae_--of the whole being. It is said that,Elementary Forms
41360,"at this moment the young man dies, that the person that he was ceases to",Elementary Forms
41360,"exist, and that another is instantly substituted for it. He is re-born",Elementary Forms
41360,under a new form. Appropriate ceremonies are felt to bring about this,Elementary Forms
41360,"death and re-birth, which are not understood in a merely symbolic sense,",Elementary Forms
41360,but are taken literally.[70] Does this not prove that between the,Elementary Forms
41360,"profane being which he was and the religious being which he becomes,",Elementary Forms
41360,there is a break of continuity?,Elementary Forms
41360,,Elementary Forms
41360,This heterogeneity is even so complete that it frequently degenerates,Elementary Forms
41360,into a veritable antagonism. The two worlds are not only conceived of as,Elementary Forms
41360,"separate, but as even hostile and jealous rivals of each other. Since",Elementary Forms
41360,men cannot fully belong to one except on condition of leaving the other,Elementary Forms
41360,"completely, they are exhorted to withdraw themselves completely from the",Elementary Forms
41360,"profane world, in order to lead an exclusively religious life. Hence",Elementary Forms
41360,comes the monasticism which is artificially organized outside of and,Elementary Forms
41360,apart from the natural environment in which the ordinary man leads the,Elementary Forms
41360,"life of this world, in a different one, closed to the first, and nearly",Elementary Forms
41360,its contrary. Hence comes the mystic asceticism whose object is to root,Elementary Forms
41360,out from man all the attachment for the profane world that remains in,Elementary Forms
41360,"him. From that come all the forms of religious suicide, the logical",Elementary Forms
41360,working-out of this asceticism; for the only manner of fully escaping,Elementary Forms
41360,"the profane life is, after all, to forsake all life.",Elementary Forms
41360,,Elementary Forms
41360,The opposition of these two classes manifests itself outwardly with a,Elementary Forms
41360,visible sign by which we can easily recognize this very special,Elementary Forms
41360,"classification, wherever it exists. Since the idea of the sacred is",Elementary Forms
41360,always and everywhere separated from the idea of the profane in the,Elementary Forms
41360,"thought of men, and since we picture a sort of logical chasm between the",Elementary Forms
41360,"two, the mind irresistibly refuses to allow the two corresponding things",Elementary Forms
41360,"to be confounded, or even to be merely put in contact with each other;",Elementary Forms
41360,"for such a promiscuity, or even too direct a contiguity, would",Elementary Forms
41360,contradict too violently the dissociation of these ideas in the mind.,Elementary Forms
41360,The sacred thing is _par excellence_ that which the profane should not,Elementary Forms
41360,"touch, and cannot touch with impunity. To be sure, this interdiction",Elementary Forms
41360,cannot go so far as to make all communication between the two worlds,Elementary Forms
41360,impossible; for if the profane could in no way enter into relations with,Elementary Forms
41360,"the sacred, this latter could be good for nothing. But, in addition to",Elementary Forms
41360,the fact that this establishment of relations is always a delicate,Elementary Forms
41360,"operation in itself, demanding great precautions and a more or less",Elementary Forms
41360,"complicated initiation,[71] it is quite impossible, unless the profane",Elementary Forms
41360,is to lose its specific characteristics and become sacred after a,Elementary Forms
41360,fashion and to a certain degree itself. The two classes cannot even,Elementary Forms
41360,approach each other and keep their own nature at the same time.,Elementary Forms
41360,,Elementary Forms
41360,Thus we arrive at the first criterium of religious beliefs. Undoubtedly,Elementary Forms
41360,"there are secondary species within these two fundamental classes which,",Elementary Forms
41360,"in their turn, are more or less incompatible with each other.[72] But",Elementary Forms
41360,the real characteristic of religious phenomena is that they always,Elementary Forms
41360,"suppose a bipartite division of the whole universe, known and knowable,",Elementary Forms
41360,"into two classes which embrace all that exists, but which radically",Elementary Forms
41360,exclude each other. Sacred things are those which the interdictions,Elementary Forms
41360,"protect and isolate; profane things, those to which these interdictions",Elementary Forms
41360,are applied and which must remain at a distance from the first.,Elementary Forms
41360,Religious beliefs are the representations which express the nature of,Elementary Forms
41360,"sacred things and the relations which they sustain, either with each",Elementary Forms
41360,"other or with profane things. Finally, rites are the rules of conduct",Elementary Forms
41360,which prescribe how a man should comport himself in the presence of,Elementary Forms
41360,these sacred objects.,Elementary Forms
41360,,Elementary Forms
41360,When a certain number of sacred things sustain relations of,Elementary Forms
41360,co-ordination or subordination with each other in such a way as to form,Elementary Forms
41360,"a system having a certain unity, but which is not comprised within any",Elementary Forms
41360,"other system of the same sort, the totality of these beliefs and their",Elementary Forms
41360,corresponding rites constitutes a religion. From this definition it is,Elementary Forms
41360,seen that a religion is not necessarily contained within one sole and,Elementary Forms
41360,"single idea, and does not proceed from one unique principle which,",Elementary Forms
41360,"though varying according to the circumstances under which it is applied,",Elementary Forms
41360,is nevertheless at bottom always the same: it is rather a whole made up,Elementary Forms
41360,of distinct and relatively individualized parts. Each homogeneous group,Elementary Forms
41360,"of sacred things, or even each sacred thing of some importance,",Elementary Forms
41360,constitutes a centre of organization about which gravitate a group of,Elementary Forms
41360,"beliefs and rites, or a particular cult; there is no religion, howsoever",Elementary Forms
41360,"unified it may be, which does not recognize a plurality of sacred",Elementary Forms
41360,"things. Even Christianity, at least in its Catholic form, admits, in",Elementary Forms
41360,"addition to the divine personality which, incidentally, is triple as",Elementary Forms
41360,"well as one, the Virgin, angels, saints, souls of the dead, etc. Thus a",Elementary Forms
41360,"religion cannot be reduced to one single cult generally, but father",Elementary Forms
41360,"consists in a system of cults, each endowed with a certain autonomy.",Elementary Forms
41360,"Also, this autonomy is variable. Sometimes they are arranged in a",Elementary Forms
41360,"hierarchy, and subordinated to some predominating cult, into which they",Elementary Forms
41360,"are finally absorbed; but sometimes, also, they are merely rearranged",Elementary Forms
41360,and united. The religion which we are going to study will furnish us,Elementary Forms
41360,with an example of just this latter sort of organization.,Elementary Forms
41360,,Elementary Forms
41360,At the same time we find the explanation of how there can be groups of,Elementary Forms
41360,religious phenomena which do not belong to any special religion; it is,Elementary Forms
41360,"because they have not been, or are no longer, a part of any religious",Elementary Forms
41360,"system. If, for some special reason, one of the cults of which we just",Elementary Forms
41360,spoke happens to be maintained while the group of which it was a part,Elementary Forms
41360,"disappears, it survives only in a disintegrated condition. That is what",Elementary Forms
41360,has happened to many agrarian cults which have survived themselves as,Elementary Forms
41360,"folk-lore. In certain cases, it is not even a cult, but a simple",Elementary Forms
41360,ceremony or particular rite which persists in this way.[73],Elementary Forms
41360,,Elementary Forms
41360,"Although this definition is only preliminary, it permits us to see in",Elementary Forms
41360,what terms the problem which necessarily dominates the science of,Elementary Forms
41360,religions should be stated. When we believed that sacred beings could be,Elementary Forms
41360,distinguished from others merely by the greater intensity of the powers,Elementary Forms
41360,"attributed to them, the question of how men came to imagine them was",Elementary Forms
41360,"sufficiently simple: it was enough to demand which forces had, because",Elementary Forms
41360,"of their exceptional energy, been able to strike the human imagination",Elementary Forms
41360,"forcefully enough to inspire religious sentiments. But if, as we have",Elementary Forms
41360,"sought to establish, sacred things differ in nature from profane things,",Elementary Forms
41360,"if they have a wholly different essence, then the problem is more",Elementary Forms
41360,complex. For we must first of all ask what has been able to lead men to,Elementary Forms
41360,"see in the world two heterogeneous and incompatible worlds, though",Elementary Forms
41360,nothing sensible experience seems able to suggest the idea of so radical,Elementary Forms
41360,a duality to them.,Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,IV,Elementary Forms
41360,,Elementary Forms
41360,"However, this definition is not yet complete, for it is equally",Elementary Forms
41360,"applicable to two sorts of facts which, while being related to each",Elementary Forms
41360,"other, must be distinguished nevertheless: these are magic and religion.",Elementary Forms
41360,,Elementary Forms
41360,"Magic, too, is made up of beliefs and rites. Like religion, it has its",Elementary Forms
41360,"myths and its dogmas; only they are more elementary, undoubtedly",Elementary Forms
41360,"because, seeking technical and utilitarian ends, it does not waste its",Elementary Forms
41360,"time in pure speculation. It has its ceremonies, sacrifices,",Elementary Forms
41360,"lustrations, prayers, chants and dances as well. The beings which the",Elementary Forms
41360,magician invokes and the forces which he throws in play are not merely,Elementary Forms
41360,of the same nature as the forces and beings to which religion addresses,Elementary Forms
41360,"itself; very frequently, they are identically the same. Thus, even with",Elementary Forms
41360,"the most inferior societies, the souls of the dead are essentially",Elementary Forms
41360,"sacred things, and the object of religious rites. But at the same time,",Elementary Forms
41360,they play a considerable role in magic. In Australia[74] as well as in,Elementary Forms
41360,"Melanesia,[75] in Greece as well as among the Christian peoples,[76] the",Elementary Forms
41360,"souls of the dead, their bones and their hair, are among the",Elementary Forms
41360,intermediaries used the most frequently by the magician. Demons are also,Elementary Forms
41360,a common instrument for magic action. Now these demons are also beings,Elementary Forms
41360,surrounded with interdictions; they too are separated and live in a,Elementary Forms
41360,"world apart, so that it is frequently difficult to distinguish them",Elementary Forms
41360,"from the gods properly so-called.[77] Moreover, in Christianity itself,",Elementary Forms
41360,"is not the devil a fallen god, or even leaving aside all question of his",Elementary Forms
41360,"origin, does he not have a religious character from the mere fact that",Elementary Forms
41360,the hell of which he has charge is something indispensable to the,Elementary Forms
41360,Christian religion? There are even some regular and official deities who,Elementary Forms
41360,are invoked by the magician. Sometimes these are the gods of a foreign,Elementary Forms
41360,"people; for example, Greek magicians called upon Egyptian, Assyrian or",Elementary Forms
41360,"Jewish gods. Sometimes, they are even national gods: Hecate and Diana",Elementary Forms
41360,"were the object of a magic cult; the Virgin, Christ and the saints have",Elementary Forms
41360,been utilized in the same way by Christian magicians.[78],Elementary Forms
41360,,Elementary Forms
41360,Then will it be necessary to say that magic is hardly distinguishable,Elementary Forms
41360,from religion; that magic is full of religion just as religion is full,Elementary Forms
41360,"of magic, and consequently that it is impossible to separate them and to",Elementary Forms
41360,define the one without the other? It is difficult to sustain this,Elementary Forms
41360,"thesis, because of the marked repugnance of religion for magic, and in",Elementary Forms
41360,"return, the hostility of the second towards the first. Magic takes a",Elementary Forms
41360,sort of professional pleasure in profaning holy things;[79] in its,Elementary Forms
41360,"rites, it performs the contrary of the religious ceremony.[80] On its",Elementary Forms
41360,"side, religion, when it has not condemned and prohibited magic rites,",Elementary Forms
41360,has always looked upon them with disfavour. As Hubert and Mauss have,Elementary Forms
41360,"remarked, there is something thoroughly anti-religious in the doings of",Elementary Forms
41360,the magician.[81] Whatever relations there may be between these two,Elementary Forms
41360,"sorts of institutions, it is difficult to imagine their not being",Elementary Forms
41360,opposed somewhere; and it is still more necessary for us to find where,Elementary Forms
41360,"they are differentiated, as we plan to limit our researches to religion,",Elementary Forms
41360,and to stop at the point where magic commences.,Elementary Forms
41360,,Elementary Forms
41360,Here is how a line of demarcation can be traced between these two,Elementary Forms
41360,domains.,Elementary Forms
41360,,Elementary Forms
41360,"The really religious beliefs are always common to a determined group,",Elementary Forms
41360,which makes profession of adhering to them and of practising the rites,Elementary Forms
41360,connected with them. They are not merely received individually by all,Elementary Forms
41360,"the members of this group; they are something belonging to the group,",Elementary Forms
41360,and they make its unity. The individuals which compose it feel,Elementary Forms
41360,themselves united to each other by the simple fact that they have a,Elementary Forms
41360,common faith. A society whose members are united by the fact that they,Elementary Forms
41360,think in the same way in regard to the sacred world and its relations,Elementary Forms
41360,"with the profane world, and by the fact that they translate these common",Elementary Forms
41360,"ideas into common practices, is what is called a Church. In all history,",Elementary Forms
41360,we do not find a single religion without a Church. Sometimes the Church,Elementary Forms
41360,"is strictly national, sometimes it passes the frontiers; sometimes it",Elementary Forms
41360,"embraces an entire people (Rome, Athens, the Hebrews), sometimes it",Elementary Forms
41360,embraces only a part of them (the Christian societies since the advent,Elementary Forms
41360,"of Protestantism); sometimes it is directed by a corps of priests,",Elementary Forms
41360,sometimes it is almost completely devoid of any official directing,Elementary Forms
41360,"body.[82] But wherever we observe the religious life, we find that it",Elementary Forms
41360,has a definite group as its foundation. Even the so-called private,Elementary Forms
41360,"cults, such as the domestic cult or the cult of a corporation, satisfy",Elementary Forms
41360,"this condition; for they are always celebrated by a group, the family or",Elementary Forms
41360,"the corporation. Moreover, even these particular religions are",Elementary Forms
41360,ordinarily only special forms of a more general religion which embraces,Elementary Forms
41360,all;[83] these restricted Churches are in reality only chapels of a,Elementary Forms
41360,"vaster Church which, by reason of this very extent, merits this name",Elementary Forms
41360,still more.[84],Elementary Forms
41360,,Elementary Forms
41360,"It is quite another matter with magic. To be sure, the belief in magic",Elementary Forms
41360,is always more or less general; it is very frequently diffused in large,Elementary Forms
41360,"masses of the population, and there are even peoples where it has as",Elementary Forms
41360,many adherents as the real religion. But it does not result in binding,Elementary Forms
41360,"together those who adhere to it, nor in uniting them into a group",Elementary Forms
41360,leading a common life. _There is no Church of magic._ Between the,Elementary Forms
41360,"magician and the individuals who consult him, as between these",Elementary Forms
41360,"individuals themselves, there are no lasting bonds which make them",Elementary Forms
41360,"members of the same moral community, comparable to that formed by the",Elementary Forms
41360,believers in the same god or the observers of the same cult. The,Elementary Forms
41360,"magician has a clientele and not a Church, and it is very possible that",Elementary Forms
41360,"his clients have no other relations between each other, or even do not",Elementary Forms
41360,know each other; even the relations which they have with him are,Elementary Forms
41360,generally accidental and transient; they are just like those of a sick,Elementary Forms
41360,man with his physician. The official and public character with which he,Elementary Forms
41360,is sometimes invested changes nothing in this situation; the fact that,Elementary Forms
41360,he works openly does not unite him more regularly or more durably to,Elementary Forms
41360,those who have recourse to his services.,Elementary Forms
41360,,Elementary Forms
41360,"It is true that in certain cases, magicians form societies among",Elementary Forms
41360,themselves: it happens that they assemble more or less periodically to,Elementary Forms
41360,celebrate certain rites in common; it is well known what a place these,Elementary Forms
41360,assemblies of witches hold in European folk-lore. But it is to be,Elementary Forms
41360,remarked that these associations are in no way indispensable to the,Elementary Forms
41360,working of the magic; they are even rare and rather exceptional. The,Elementary Forms
41360,magician has no need of uniting himself to his fellows to practise his,Elementary Forms
41360,"art. More frequently, he is a recluse; in general, far from seeking",Elementary Forms
41360,"society, he flees it. ""Even in regard to his colleagues, he always keeps",Elementary Forms
41360,"his personal independence.""[85] Religion, on the other hand, is",Elementary Forms
41360,"inseparable from the idea of a Church. From this point of view, there is",Elementary Forms
41360,an essential difference between magic and religion. But what is,Elementary Forms
41360,"especially important is that when these societies of magic are formed,",Elementary Forms
41360,"they do not include all the adherents to magic, but only the magicians;",Elementary Forms
41360,"the laymen, if they may be so called, that is to say, those for whose",Elementary Forms
41360,"profit the rites are celebrated, in fine, those who represent the",Elementary Forms
41360,"worshippers in the regular cults, are excluded. Now the magician is for",Elementary Forms
41360,"magic what the priest is for religion, but a college of priests is not a",Elementary Forms
41360,"Church, any more than a religious congregation which should devote",Elementary Forms
41360,"itself to some particular saint in the shadow of a cloister, would be a",Elementary Forms
41360,particular cult. A Church is not a fraternity of priests; it is a moral,Elementary Forms
41360,"community formed by all the believers in a single faith, laymen as well",Elementary Forms
41360,as priests. But magic lacks any such community.[86],Elementary Forms
41360,,Elementary Forms
41360,But if the idea of a Church is made to enter into the definition of,Elementary Forms
41360,"religion, does that not exclude the private religions which the",Elementary Forms
41360,individual establishes for himself and celebrates by himself? There is,Elementary Forms
41360,"scarcely a society where these are not found. Every Ojibway, as we shall",Elementary Forms
41360,"see below, has his own personal _manitou_, which he chooses himself and",Elementary Forms
41360,to which he renders special religious services; the Melanesian of the,Elementary Forms
41360,"Banks Islands has his _tamaniu_;[87] the Roman, his _genius_;[88] the",Elementary Forms
41360,"Christian, his patron saint and guardian angel, etc. By definition all",Elementary Forms
41360,these cults seem to be independent of all idea of the group. Not only,Elementary Forms
41360,"are these individual religions very frequent in history, but nowadays",Elementary Forms
41360,many are asking if they are not destined to be the pre-eminent form of,Elementary Forms
41360,"the religious life, and if the day will not come when there will be no",Elementary Forms
41360,other cult than that which each man will freely perform within,Elementary Forms
41360,himself.[89],Elementary Forms
41360,,Elementary Forms
41360,But if we leave these speculations in regard to the future aside for the,Elementary Forms
41360,"moment, and confine ourselves to religions such as they are at present",Elementary Forms
41360,"or have been in the past, it becomes clearly evident that these",Elementary Forms
41360,"individual cults are not distinct and autonomous religious systems, but",Elementary Forms
41360,"merely aspects of the common religion of the whole Church, of which the",Elementary Forms
41360,individuals are members. The patron saint of the Christian is chosen,Elementary Forms
41360,from the official list of saints recognized by the Catholic Church;,Elementary Forms
41360,there are even canonical rules prescribing how each Catholic should,Elementary Forms
41360,"perform this private cult. In the same way, the idea that each man",Elementary Forms
41360,"necessarily has a protecting genius is found, under different forms, at",Elementary Forms
41360,"the basis of a great number of American religions, as well as of the",Elementary Forms
41360,"Roman religion (to cite only these two examples); for, as will be seen",Elementary Forms
41360,"later, it is very closely connected with the idea of the soul, and this",Elementary Forms
41360,idea of the soul is not one of those which can be left entirely to,Elementary Forms
41360,"individual choice. In a word, it is the Church of which he is a member",Elementary Forms
41360,"which teaches the individual what these personal gods are, what their",Elementary Forms
41360,"function is, how he should enter into relations with them and how he",Elementary Forms
41360,should honour them. When a methodical analysis is made of the doctrines,Elementary Forms
41360,"of any Church whatsoever, sooner or later we come upon those concerning",Elementary Forms
41360,"private cults. So these are not two religions of different types, and",Elementary Forms
41360,turned in opposite directions; both are made up of the same ideas and,Elementary Forms
41360,"the same principles, here applied to circumstances which are of interest",Elementary Forms
41360,"to the group as a whole, there to the life of the individual. This",Elementary Forms
41360,"solidarity is even so close that among certain peoples,[90] the",Elementary Forms
41360,ceremonies by which the faithful first enter into communication with,Elementary Forms
41360,their protecting geniuses are mixed with rites whose public character is,Elementary Forms
41360,"incontestable, namely the rites of initiation.[91]",Elementary Forms
41360,,Elementary Forms
41360,There still remain those contemporary aspirations towards a religion,Elementary Forms
41360,"which would consist entirely in internal and subjective states, and",Elementary Forms
41360,which would be constructed freely by each of us. But howsoever real,Elementary Forms
41360,"these aspirations may be, they cannot affect our definition, for this is",Elementary Forms
41360,"to be applied only to facts already realized, and not to uncertain",Elementary Forms
41360,"possibilities. One can define religions such as they are, or such as",Elementary Forms
41360,"they have been, but not such as they more or less vaguely tend to",Elementary Forms
41360,become. It is possible that this religious individualism is destined to,Elementary Forms
41360,be realized in facts; but before we can say just how far this may be the,Elementary Forms
41360,"case, we must first know what religion is, of what elements it is made",Elementary Forms
41360,"up, from what causes it results, and what function it fulfils--all",Elementary Forms
41360,questions whose solution cannot be foreseen before the threshold of our,Elementary Forms
41360,study has been passed. It is only at the close of this study that we can,Elementary Forms
41360,attempt to anticipate the future.,Elementary Forms
41360,,Elementary Forms
41360,Thus we arrive at the following definition: _A religion is a unified,Elementary Forms
41360,"system of beliefs and practices relative to sacred things, that is to",Elementary Forms
41360,"say, things set apart and forbidden--beliefs and practices which unite",Elementary Forms
41360,"into one single moral community called a Church, all those who adhere to",Elementary Forms
41360,them._ The second element which thus finds a place in our definition is,Elementary Forms
41360,no less essential than the first; for by showing that the idea of,Elementary Forms
41360,"religion is inseparable from that of the Church, it makes it clear that",Elementary Forms
41360,religion should be an eminently collective thing.[92],Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,CHAPTER II,Elementary Forms
41360,,Elementary Forms
41360,LEADING CONCEPTIONS OF THE ELEMENTARY RELIGION,Elementary Forms
41360,,Elementary Forms
41360,I.--_Animism_,Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,"Armed with this definition, we are now able to set out in search of this",Elementary Forms
41360,elementary religion which we propose to study.,Elementary Forms
41360,,Elementary Forms
41360,Even the crudest religions with which history and ethnology make us,Elementary Forms
41360,acquainted are already of a complexity which corresponds badly with the,Elementary Forms
41360,idea sometimes held of primitive mentality. One finds there not only a,Elementary Forms
41360,"confused system of beliefs and rites, but also such a plurality of",Elementary Forms
41360,"different principles, and such a richness of essential notions, that it",Elementary Forms
41360,seems impossible to see in them anything but the late product of a,Elementary Forms
41360,rather long evolution. Hence it has been concluded that to discover the,Elementary Forms
41360,"truly original form of the religious life, it is necessary to descend by",Elementary Forms
41360,"analysis beyond these observable religions, to resolve them into their",Elementary Forms
41360,"common and fundamental elements, and then to seek among these latter",Elementary Forms
41360,some one from which the others were derived.,Elementary Forms
41360,,Elementary Forms
41360,"To the problem thus stated, two contrary solutions have been given.",Elementary Forms
41360,,Elementary Forms
41360,"There is no religious system, ancient or recent, where one does not",Elementary Forms
41360,"meet, under different forms, two religions, as it were, side by side,",Elementary Forms
41360,"which, though being united closely and mutually penetrating each other,",Elementary Forms
41360,"do not cease, nevertheless, to be distinct. The one addresses itself to",Elementary Forms
41360,"the phenomena of nature, either the great cosmic forces, such as winds,",Elementary Forms
41360,"rivers, stars or the sky, etc., or else the objects of various sorts",Elementary Forms
41360,"which cover the surface of the earth, such as plants, animals, rocks,",Elementary Forms
41360,etc.; for this reason it has been given the name of _naturism_. The,Elementary Forms
41360,"other has spiritual beings as its object, spirits, souls, geniuses,",Elementary Forms
41360,"demons, divinities properly so-called, animated and conscious agents",Elementary Forms
41360,"like man, but distinguished from him, nevertheless, by the nature of",Elementary Forms
41360,their powers and especially by the peculiar characteristic that they do,Elementary Forms
41360,not affect the senses in the same way: ordinarily they are not visible,Elementary Forms
41360,"to human eyes. This religion of spirits is called _animism_. Now, to",Elementary Forms
41360,"explain the universal co-existence of these two sorts of cults, two",Elementary Forms
41360,"contradictory theories have been proposed. For some, animism is the",Elementary Forms
41360,"primitive religion, of which naturism is only a secondary and derived",Elementary Forms
